name,L_mean,L_std,a_mean,a_std,b_mean,b_std,lab_ssim_hor,lab_ssim_ver,edge_ssim_hor,edge_ssim_ver,edge_density,edge_density_field_1_1,edge_density_field_1_2,edge_density_field_1_3,edge_density_field_1_4,edge_density_field_1_5,edge_density_field_1_6,edge_density_field_1_7,edge_density_field_1_8,edge_density_field_2_1,edge_density_field_2_2,edge_density_field_2_3,edge_density_field_2_4,edge_density_field_2_5,edge_density_field_2_6,edge_density_field_2_7,edge_density_field_2_8,edge_density_field_3_1,edge_density_field_3_2,edge_density_field_3_3,edge_density_field_3_4,edge_density_field_3_5,edge_density_field_3_6,edge_density_field_3_7,edge_density_field_3_8,edge_density_field_4_1,edge_density_field_4_2,edge_density_field_4_3,edge_density_field_4_4,edge_density_field_4_5,edge_density_field_4_6,edge_density_field_4_7,edge_density_field_4_8,edge_density_field_5_1,edge_density_field_5_2,edge_density_field_5_3,edge_density_field_5_4,edge_density_field_5_5,edge_density_field_5_6,edge_density_field_5_7,edge_density_field_5_8,edge_density_field_6_1,edge_density_field_6_2,edge_density_field_6_3,edge_density_field_6_4,edge_density_field_6_5,edge_density_field_6_6,edge_density_field_6_7,edge_density_field_6_8,edge_density_field_7_1,edge_density_field_7_2,edge_density_field_7_3,edge_density_field_7_4,edge_density_field_7_5,edge_density_field_7_6,edge_density_field_7_7,edge_density_field_7_8,edge_density_field_8_1,edge_density_field_8_2,edge_density_field_8_3,edge_density_field_8_4,edge_density_field_8_5,edge_density_field_8_6,edge_density_field_8_7,edge_density_field_8_8,edge_length_mean,edge_length_std,edge_curvature_mean,edge_curvature_hist_01,edge_curvature_hist_02,edge_curvature_hist_03,edge_curvature_hist_04,edge_curvature_hist_05,edge_curvature_hist_06,edge_curvature_hist_07,edge_curvature_hist_08,edge_curvature_hist_09,edge_curvature_hist_10,edge_curvature_hist_11,edge_curvature_hist_12,edge_curvature_hist_13,edge_curvature_hist_14,edge_curvature_hist_15,edge_curvature_hist_16,edge_curvature_hist_17,edge_curvature_hist_18,edge_curvature_hist_19,edge_curvature_hist_20,edge_curvature_entropy,line_angle_mean,line_angle_hist_01,line_angle_hist_02,line_angle_hist_03,line_angle_hist_04,line_angle_hist_05,line_angle_hist_06,line_angle_hist_07,line_angle_hist_08,line_angle_hist_09,line_angle_hist_10,line_angle_hist_11,line_angle_hist_12,line_angle_hist_13,line_angle_hist_14,line_angle_hist_15,line_angle_hist_16,line_angle_hist_17,line_angle_hist_18,line_angle_hist_19,line_angle_hist_20,line_angle_hist_21,line_angle_hist_22,line_angle_hist_23,line_angle_hist_24,line_angle_hist_25,line_angle_hist_26,line_angle_hist_27,line_angle_hist_28,line_angle_hist_29,line_angle_hist_30,line_angle_hist_31,line_angle_hist_32,line_angle_hist_33,line_angle_hist_34,line_angle_hist_35,line_angle_hist_36,line_angle_entropy
052,156.15556716918945,75.70606577456348,130.40450286865234,13.39961243037852,139.38475513458252,14.054844496362017,0.8124548385773543,0.821179164305399,0.8224978597047109,0.8066043598389812,0.021871566772460938,0.009521484375,0.01556396484375,0.02166748046875,0.015625,0.0198974609375,0.02056884765625,0.0238037109375,0.0,0.010498046875,0.0465087890625,0.0504150390625,0.02337646484375,0.025390625,0.03253173828125,0.032470703125,0.00946044921875,0.0078125,0.03375244140625,0.0408935546875,0.01434326171875,0.02838134765625,0.03179931640625,0.04803466796875,0.00872802734375,0.009521484375,0.05633544921875,0.04608154296875,0.03570556640625,0.01971435546875,0.02276611328125,0.031982421875,0.0,0.00994873046875,0.02197265625,0.05047607421875,0.03265380859375,0.01483154296875,0.037353515625,0.0106201171875,0.01214599609375,0.01300048828125,0.0350341796875,0.015625,0.022705078125,0.02630615234375,0.047607421875,0.01788330078125,0.00860595703125,0.0184326171875,0.0377197265625,0.015625,0.02789306640625,0.04425048828125,0.0234375,0.03076171875,0.0,0.0045166015625,0.0079345703125,0.0,0.0,0.019287109375,0.0,0.0,0.0,0.2723865928174928,0.9707207916070433,666.0713300163316,0.4464964330955397,0.1268751250083339,0.11054070271351424,0.07793852923528236,0.04980332022134809,0.039735982398826586,0.02840189345956397,0.02326821788119208,0.016734448963264217,0.013334222281485432,0.011067404493632908,0.01060070671378092,0.00633375558370558,0.004333622241482766,0.005267017801186746,0.002866857790519368,0.002466831122074805,0.002066804453630242,0.0018001200080005333,0.020068004533635577,1.9720374064088018,179.8625379084698,0.5144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.4420289855072464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.8692446219940595
053,123.1832103729248,54.66466973803336,137.60131740570068,21.440983128197242,139.44024467468262,24.318066189790017,0.8027749712605371,0.7967189762827195,0.8251698740893323,0.8446122550189255,0.0229034423828125,0.0,0.0078125,0.0078125,0.00445556640625,0.0078125,0.0,0.0,0.0,0.03192138671875,0.040771484375,0.02313232421875,0.025390625,0.02197265625,0.00958251953125,0.03289794921875,0.03729248046875,0.0078125,0.04681396484375,0.02978515625,0.0230712890625,0.02850341796875,0.02008056640625,0.05328369140625,0.01190185546875,0.0218505859375,0.017578125,0.0220947265625,0.015625,0.016357421875,0.0513916015625,0.07794189453125,0.0372314453125,0.01739501953125,0.0076904296875,0.0478515625,0.039306640625,0.0447998046875,0.0308837890625,0.04693603515625,0.0078125,0.015625,0.0,0.0269775390625,0.011474609375,0.02685546875,0.015625,0.05682373046875,0.01751708984375,0.003173828125,0.03253173828125,0.0433349609375,0.02081298828125,0.05438232421875,0.03240966796875,0.03533935546875,0.037109375,0.0,0.0,0.01031494140625,0.0,0.01629638671875,0.0078125,0.015625,0.01092529296875,0.21451285403262652,1.3189698691746066,617.8128030167966,0.37916280028868954,0.16171770285596454,0.13460150530982576,0.08670997010001032,0.059645324260233015,0.040364986081039285,0.029899989689658728,0.02376533663264254,0.015826373852974533,0.011289823693164244,0.010825858335910918,0.008969996906897619,0.006959480358799877,0.005155170636148057,0.00366017115166512,0.0027837921435199505,0.002216723373543664,0.0014949994844829363,0.0014949994844829363,0.013454995360346427,2.0329701330412373,89.66516231506549,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.9785258733517965
054,136.00064373016357,73.79126034399088,132.50432300567627,21.59831576853741,139.74097728729248,23.47720459195217,0.7519251245731627,0.7682617875485418,0.8213664643116597,0.8198387862149484,0.022747039794921875,0.0,0.0,0.0,0.01666259765625,0.0,0.0087890625,0.0177001953125,0.03192138671875,0.0,0.033447265625,0.00634765625,0.02899169921875,0.0125732421875,0.01788330078125,0.00958251953125,0.005615234375,0.0257568359375,0.02593994140625,0.0078125,0.02410888671875,0.03851318359375,0.060791015625,0.0552978515625,0.0078125,0.03424072265625,0.01776123046875,0.0078125,0.0322265625,0.05084228515625,0.03668212890625,0.0159912109375,0.01812744140625,0.0089111328125,0.02301025390625,0.0247802734375,0.04193115234375,0.03131103515625,0.0509033203125,0.0078125,0.03265380859375,0.0078125,0.03125,0.03619384765625,0.01141357421875,0.036376953125,0.041259765625,0.0419921875,0.01812744140625,0.01092529296875,0.01544189453125,0.03314208984375,0.017822265625,0.04876708984375,0.05126953125,0.046630859375,0.0,0.007080078125,0.01373291015625,0.015625,0.0137939453125,0.03076171875,0.01910400390625,0.015625,0.0211181640625,0.23451544201800173,1.3088489560815533,543.5261279514928,0.4242458100558659,0.1471508379888268,0.11452513966480447,0.08374301675977654,0.059497206703910614,0.037318435754189944,0.02804469273743017,0.022849162011173183,0.01759776536312849,0.01111731843575419,0.009664804469273742,0.009162011173184357,0.005754189944134078,0.004301675977653631,0.0037430167597765364,0.0023463687150837987,0.0011731843575418994,0.0013966480446927375,0.0013966480446927375,0.014972067039106146,1.9651547899042558,89.89956310234044,0.34265734265734266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055944055944055944,1.0356924231297044
055,167.28028869628906,68.9186752087219,131.38328647613525,10.423149259699208,133.81619834899902,11.361246530778153,0.8791194033597286,0.8550182579106109,0.8808870957164268,0.8679311502519118,0.023084640502929688,0.00347900390625,0.0,0.0,0.0,0.0111083984375,0.0,0.0,0.0,0.0587158203125,0.0267333984375,0.01788330078125,0.02801513671875,0.0472412109375,0.0,0.00701904296875,0.0,0.0,0.05963134765625,0.0478515625,0.08636474609375,0.0882568359375,0.05419921875,0.04339599609375,0.0050048828125,0.0,0.0,0.038330078125,0.0794677734375,0.05828857421875,0.0220947265625,0.0,0.0,0.0,0.02703857421875,0.0540771484375,0.0521240234375,0.0732421875,0.0855712890625,0.01287841796875,0.0,0.0,0.01123046875,0.068603515625,0.0810546875,0.06036376953125,0.03350830078125,0.0078125,0.0,0.009765625,0.0155029296875,0.01708984375,0.021240234375,0.01800537109375,0.01617431640625,0.01507568359375,0.0,0.00518798828125,0.0087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.15215452413762962,0.782782670789028,1160.11119142731,0.3025220128291964,0.16191880154587832,0.129925495039643,0.0996454041993705,0.06972389338220646,0.061357026176341686,0.038049324674289814,0.02462249492011634,0.01880553010080083,0.012271405235268337,0.01179329853779035,0.010598031794095382,0.008247340531495279,0.008167656081915614,0.007689549384437627,0.004820909199569704,0.003107693533606917,0.001035897844535639,0.0020319534642814453,0.023666281525160364,2.2214895640540697,62.201900600762826,0.10759493670886076,0.0,0.012658227848101266,0.012658227848101266,0.0,0.0,0.0,0.0,0.04430379746835443,0.3037974683544304,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.012658227848101266,0.22151898734177214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056962025316455694,0.18354430379746836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,1.882422082219825
056,175.82669830322266,72.47023798719427,131.89278602600098,13.13196280179749,133.64513301849365,11.741194457918946,0.854184761694027,0.8647150067767583,0.8620988961169911,0.85297125325999,0.020334243774414062,0.0,0.0,0.01580810546875,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.02935791015625,0.05218505859375,0.04241943359375,0.022216796875,0.015625,0.008544921875,0.0,0.0,0.02606201171875,0.05206298828125,0.05389404296875,0.0450439453125,0.0260009765625,0.0,0.00762939453125,0.0306396484375,0.02703857421875,0.05804443359375,0.06561279296875,0.03057861328125,0.02386474609375,0.0078125,0.01092529296875,0.01348876953125,0.0174560546875,0.03179931640625,0.0341796875,0.00927734375,0.0078125,0.0,0.0386962890625,0.0487060546875,0.07183837890625,0.027587890625,0.0670166015625,0.02093505859375,0.01275634765625,0.00433349609375,0.025146484375,0.03125,0.02752685546875,0.04791259765625,0.0364990234375,0.01885986328125,0.0,0.0272216796875,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0,0.00628662109375,0.2169529725130299,1.1910219646082814,586.1788099374696,0.31148020352067374,0.1729340897128487,0.14129481256213813,0.09626293935317855,0.07117375285104392,0.04766360605883385,0.03503128837943739,0.028832095444178023,0.019825720802386104,0.016258260717000993,0.012456868822738172,0.00830457921515878,0.005497397508626235,0.005731329317503948,0.004854085034212527,0.0036259430376045384,0.003450494180946254,0.0018129715188022692,0.001286624948827417,0.01222293701386046,2.158370473480587,57.665879930889275,0.3333333333333333,0.0,0.0,0.0,0.007575757575757576,0.0,0.06060606060606061,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.06818181818181818,0.0,0.05303030303030303,0.3712121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,1.6022420534586717
057,179.6099214553833,74.7931804670881,130.53280925750732,11.212624549093764,137.51405906677246,11.012982542190807,0.8711446128658968,0.8945608033695693,0.8946573803566261,0.9208401842112824,0.013646125793457031,0.0,0.0,0.007568359375,0.00775146484375,0.00634765625,0.00799560546875,0.0,0.0,0.0,0.0,0.02081298828125,0.02032470703125,0.015380859375,0.0274658203125,0.0,0.0,0.0069580078125,0.0078125,0.0526123046875,0.022705078125,0.015625,0.04473876953125,0.01116943359375,0.0,0.00970458984375,0.01141357421875,0.015625,0.01727294921875,0.015625,0.0390625,0.0078125,0.0,0.0,0.02154541015625,0.0093994140625,0.0140380859375,0.034423828125,0.0390625,0.0078125,0.0,0.0101318359375,0.02130126953125,0.03094482421875,0.02069091796875,0.06927490234375,0.05780029296875,0.01727294921875,0.01031494140625,0.0,0.0,0.01263427734375,0.01678466796875,0.0335693359375,0.02423095703125,0.0,0.0,0.0,0.0,0.007568359375,0.0074462890625,0.010498046875,0.00482177734375,0.0,0.0,0.3811152400570546,1.0106380769513115,818.1765309141152,0.42051052395879984,0.12315270935960591,0.1064337960889685,0.06732348111658457,0.049410359755187344,0.050156739811912224,0.03970741901776385,0.03045230631437528,0.015823257202567546,0.014778325123152709,0.012240632930288103,0.008956560680698611,0.009255112703388566,0.0056724884311091205,0.007015972533213913,0.004627556351694283,0.006418868487834005,0.0014927601134497686,0.0037319002836244215,0.02283922973578146,2.081103758631559,63.7938048113669,0.31746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,1.3397978532127808
058,143.47390460968018,67.3974020377434,128.48445892333984,9.101182488892729,130.89776229858398,7.610362509156087,0.8568638575055273,0.8751301451024537,0.8531726379462666,0.8680505100930941,0.020929336547851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03277587890625,0.02996826171875,0.0592041015625,0.0670166015625,0.06048583984375,0.0355224609375,0.0,0.0,0.02105712890625,0.0162353515625,0.009033203125,0.07452392578125,0.0440673828125,0.03936767578125,0.0,0.0,0.02685546875,0.02294921875,0.0279541015625,0.0562744140625,0.0416259765625,0.0445556640625,0.0,0.0018310546875,0.0433349609375,0.04296875,0.03375244140625,0.063232421875,0.0203857421875,0.01129150390625,0.0145263671875,0.0,0.01898193359375,0.072509765625,0.0089111328125,0.0670166015625,0.0302734375,0.03936767578125,0.0169677734375,0.0,0.00958251953125,0.01287841796875,0.01495361328125,0.02484130859375,0.03131103515625,0.0357666015625,0.01531982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19210404947113532,0.7257034836779791,623.3408460785189,0.33507692307692305,0.1718974358974359,0.134,0.08794871794871795,0.06866666666666667,0.05035897435897436,0.03420512820512821,0.027641025641025642,0.016615384615384615,0.013179487179487179,0.011641025641025642,0.008564102564102564,0.005589743589743589,0.004615384615384616,0.005538461538461538,0.002717948717948718,0.0020512820512820513,0.0015384615384615385,0.0015897435897435897,0.016564102564102564,2.118479476736916,93.74551168357706,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.45714285714285713,0.009523809523809525,0.0,0.0,0.0,0.02857142857142857,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.01904761904761905,1.4471248703137398
059,175.02372455596924,80.13410168878022,133.16480827331543,17.70926787481978,137.5868272781372,13.566045370153931,0.7958082431621669,0.8246020528289811,0.7975269209914078,0.8006382752227436,0.036339759826660156,0.01031494140625,0.0,0.0,0.0140380859375,0.0130615234375,0.0,0.0308837890625,0.0,0.015625,0.00848388671875,0.02960205078125,0.0462646484375,0.073486328125,0.0650634765625,0.13543701171875,0.0238037109375,0.0233154296875,0.08447265625,0.028076171875,0.0469970703125,0.06341552734375,0.05255126953125,0.02398681640625,0.03155517578125,0.015625,0.02874755859375,0.06500244140625,0.050048828125,0.06103515625,0.04632568359375,0.03106689453125,0.03277587890625,0.0205078125,0.02227783203125,0.06878662109375,0.10565185546875,0.079345703125,0.07269287109375,0.0294189453125,0.0091552734375,0.02215576171875,0.0,0.05047607421875,0.06689453125,0.04486083984375,0.02313232421875,0.04534912109375,0.02325439453125,0.027587890625,0.05474853515625,0.07135009765625,0.07489013671875,0.0377197265625,0.0364990234375,0.0867919921875,0.02752685546875,0.0145263671875,0.016357421875,0.01800537109375,0.0093994140625,0.0078125,0.00750732421875,0.0,0.0,0.12603578007489458,0.5773166019231165,804.1003495715232,0.28928010579386726,0.1631746425324407,0.14734688817257624,0.10312835771551368,0.07066699727250186,0.05539714025952558,0.03940408298206463,0.029899165220266137,0.01880320687660137,0.014815273989585917,0.012914290437226217,0.00954624349119762,0.006880733944954129,0.005723613521778659,0.0058269278452764695,0.004235887263410199,0.0033060583519299116,0.0014877262583684603,0.0019009835523596992,0.01626167451855525,2.2130825627361803,26.83149301351621,0.19218241042345277,0.02280130293159609,0.003257328990228013,0.08469055374592833,0.06188925081433225,0.006514657980456026,0.006514657980456026,0.006514657980456026,0.04234527687296417,0.02280130293159609,0.0,0.0,0.013029315960912053,0.003257328990228013,0.0,0.0,0.003257328990228013,0.06188925081433225,0.26384364820846906,0.009771986970684038,0.0,0.0,0.003257328990228013,0.0,0.003257328990228013,0.05211726384364821,0.03908794788273615,0.013029315960912053,0.006514657980456026,0.0,0.013029315960912053,0.009771986970684038,0.009771986970684038,0.009771986970684038,0.003257328990228013,0.03257328990228013,2.5142041867574543
060,175.3275318145752,67.3817382430965,132.80249404907227,14.700806146612697,137.20507144927979,16.953333639692367,0.8527904613311996,0.8529511814483897,0.8630063084853237,0.848344159156189,0.023509979248046875,0.0,0.00482177734375,0.00701904296875,0.0,0.0,0.00958251953125,0.0101318359375,0.0,0.0,0.017578125,0.0345458984375,0.02471923828125,0.04449462890625,0.07196044921875,0.0330810546875,0.0,0.0,0.013671875,0.0518798828125,0.001708984375,0.0333251953125,0.03814697265625,0.03125,0.0,0.0,0.01910400390625,0.0343017578125,0.05401611328125,0.0733642578125,0.0380859375,0.05377197265625,0.0,0.0,0.0,0.053466796875,0.0386962890625,0.05035400390625,0.0408935546875,0.0858154296875,0.0,0.0,0.04327392578125,0.07861328125,0.04693603515625,0.06158447265625,0.03399658203125,0.02716064453125,0.0,0.0,0.0257568359375,0.0677490234375,0.02789306640625,0.04034423828125,0.01165771484375,0.015625,0.0,0.0,0.0101318359375,0.009765625,0.0078125,0.0091552734375,0.0078125,0.00958251953125,0.0,0.19252717602981007,1.1320133015782516,665.3727595397554,0.34092880953468196,0.15699347002146216,0.13133019772592355,0.09594045390200466,0.06753733047171104,0.0465774692908352,0.038357915886570164,0.027398511347550118,0.01685008447874332,0.013470934745878807,0.010776747796703045,0.008082560847527284,0.006484314352253527,0.005023060413717521,0.005479702269510023,0.003698799031919266,0.0019635599799077584,0.0018265674231700078,0.001872231608749258,0.019407278871181332,2.1326502970031083,97.47602965575783,0.3063583815028902,0.0,0.0,0.05202312138728324,0.005780346820809248,0.03468208092485549,0.0,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.046242774566473986,0.43352601156069365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04046242774566474,0.046242774566473986,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.011560693641618497,1.5936732318474651
061,172.76783180236816,76.83020877913637,132.1157512664795,15.538383973273275,135.48034000396729,13.595613784500681,0.8107014209963749,0.8058040046269824,0.815769937394135,0.8102135616105793,0.031891822814941406,0.0048828125,0.0113525390625,0.00897216796875,0.005859375,0.00860595703125,0.0078125,0.0078125,0.004638671875,0.0048828125,0.01849365234375,0.04730224609375,0.048583984375,0.08251953125,0.04559326171875,0.0140380859375,0.0078125,0.0,0.05718994140625,0.0570068359375,0.0892333984375,0.05328369140625,0.03741455078125,0.0078125,0.0078125,0.005615234375,0.0689697265625,0.06353759765625,0.044921875,0.036376953125,0.0289306640625,0.03106689453125,0.00909423828125,0.011474609375,0.05419921875,0.102783203125,0.0616455078125,0.09271240234375,0.0792236328125,0.03759765625,0.0078125,0.00189208984375,0.0535888671875,0.03143310546875,0.03216552734375,0.076416015625,0.01617431640625,0.01776123046875,0.0078125,0.0098876953125,0.0528564453125,0.07489013671875,0.046630859375,0.05181884765625,0.07366943359375,0.04254150390625,0.00360107421875,0.0,0.0,0.0,0.00830078125,0.03857421875,0.0078125,0.01837158203125,0.0,0.1374511607192837,0.6507849616200863,731.5627513917315,0.2974418604651163,0.1644186046511628,0.12645994832041343,0.0965891472868217,0.07121447028423773,0.058087855297157626,0.0396640826873385,0.030387596899224805,0.018578811369509046,0.014857881136950904,0.014056847545219638,0.01020671834625323,0.0071834625322997414,0.0069767441860465115,0.006718346253229974,0.0053746770025839795,0.004160206718346254,0.002739018087855297,0.003126614987080103,0.021757105943152454,2.2477921471713245,22.331589468474746,0.21374045801526717,0.007633587786259542,0.0,0.0,0.015267175572519083,0.030534351145038167,0.04961832061068702,0.20229007633587787,0.0,0.04198473282442748,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.011450381679389313,0.015267175572519083,0.1984732824427481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.061068702290076333,0.04580152671755725,0.003816793893129771,0.007633587786259542,0.011450381679389313,0.007633587786259542,0.007633587786259542,0.015267175572519083,0.04198473282442748,2.3302437912725207
062,182.33402347564697,72.47535421891958,131.52736473083496,10.88442316546426,136.05152988433838,15.853974143330424,0.8374248954066452,0.8459675523805138,0.8277539729335305,0.8494419915429609,0.02256011962890625,0.0,0.0,0.0,0.0,0.00970458984375,0.0,0.015625,0.0,0.015625,0.015625,0.0257568359375,0.0450439453125,0.0665283203125,0.0390625,0.036865234375,0.0,0.0,0.028564453125,0.0382080078125,0.01971435546875,0.05926513671875,0.015625,0.05816650390625,0.0,0.0,0.03173828125,0.04229736328125,0.04248046875,0.08758544921875,0.052978515625,0.030029296875,0.0,0.0,0.015625,0.015625,0.015625,0.0306396484375,0.04473876953125,0.02838134765625,0.0,0.0,0.03424072265625,0.037109375,0.03497314453125,0.05975341796875,0.0516357421875,0.0302734375,0.0,0.00396728515625,0.04046630859375,0.0499267578125,0.015625,0.04302978515625,0.0389404296875,0.02288818359375,0.0,0.0,0.02484130859375,0.00872802734375,0.0,0.0,0.02032470703125,0.0,0.0,0.25072948555532615,1.290566937007473,477.7903242797238,0.4849384811200679,0.13418995090611552,0.08927813806897388,0.06339778168373841,0.05351839505424571,0.03745681556457967,0.030123037759864236,0.022849869689072065,0.017879871507364083,0.011455239711497667,0.009879386629492696,0.007939875143948118,0.005454876053094127,0.005636705254863931,0.00442451057639857,0.0027880477604703313,0.002363779623007455,0.0018789017516213104,0.0016970725498515061,0.012849263591732833,1.8806464660575228,132.82636321795377,0.44776119402985076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.4552238805970149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,1.011303178259467
063,132.13196182250977,56.11555634448836,129.57187366485596,5.819789560161671,138.63547325134277,14.60684614626648,0.8619779064117772,0.8356056200035873,0.7047018066273202,0.6716167718344098,0.05342292785644531,0.073486328125,0.06591796875,0.06561279296875,0.0574951171875,0.05694580078125,0.0494384765625,0.04791259765625,0.0745849609375,0.05950927734375,0.0518798828125,0.046875,0.0494384765625,0.048828125,0.0501708984375,0.06207275390625,0.0648193359375,0.0379638671875,0.03619384765625,0.034423828125,0.035888671875,0.0386962890625,0.05029296875,0.0511474609375,0.07373046875,0.04302978515625,0.04345703125,0.042724609375,0.0556640625,0.05584716796875,0.05126953125,0.046875,0.0704345703125,0.04620361328125,0.05206298828125,0.0390625,0.05926513671875,0.04925537109375,0.0234375,0.0509033203125,0.08154296875,0.06207275390625,0.0537109375,0.02398681640625,0.02490234375,0.0260009765625,0.02410888671875,0.046875,0.07159423828125,0.0625,0.03656005859375,0.0234375,0.0234375,0.0234375,0.0234375,0.0318603515625,0.09735107421875,0.0679931640625,0.0777587890625,0.087890625,0.1002197265625,0.078125,0.08465576171875,0.074462890625,0.09832763671875,0.4120437482776934,1.147835477787759,589.3808676631895,0.38735294117647057,0.15176470588235294,0.11445378151260505,0.08058823529411764,0.06050420168067227,0.04315126050420168,0.03235294117647059,0.025,0.01684873949579832,0.013697478991596639,0.010840336134453782,0.010168067226890756,0.007941176470588234,0.006218487394957983,0.0053361344537815126,0.0036974789915966387,0.00226890756302521,0.0024369747899159666,0.002352941176470588,0.023025210084033614,2.0845730111545535,90.6188333192129,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591,0.576530612244898,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.8020230834025224
064,139.74463653564453,67.4011533706124,132.3439826965332,13.12985852346232,136.53282070159912,18.81069969296399,0.9176629083859975,0.8600514004447771,0.8691339142154509,0.833633599319045,0.030546188354492188,0.0,0.0,0.01373291015625,0.0078125,0.01141357421875,0.020263671875,0.0,0.00469970703125,0.009765625,0.0521240234375,0.0369873046875,0.02569580078125,0.0234375,0.0234375,0.02850341796875,0.01287841796875,0.0078125,0.046875,0.05767822265625,0.0467529296875,0.037841796875,0.05029296875,0.08172607421875,0.0078125,0.0078125,0.046875,0.0390625,0.0543212890625,0.0765380859375,0.0350341796875,0.05975341796875,0.0078125,0.00909423828125,0.0513916015625,0.0390625,0.06561279296875,0.0860595703125,0.03125,0.05950927734375,0.0078125,0.0078125,0.046875,0.055908203125,0.03125,0.03125,0.04974365234375,0.0546875,0.0078125,0.0078125,0.0494384765625,0.033447265625,0.03125,0.03125,0.03302001953125,0.0540771484375,0.0078125,0.00384521484375,0.01776123046875,0.0242919921875,0.015625,0.015625,0.02435302734375,0.03192138671875,0.0035400390625,0.5272357851046393,1.7788819301494718,982.2612654171986,0.3988495575221239,0.14221238938053096,0.12097345132743363,0.0931858407079646,0.06557522123893805,0.03884955752212389,0.031061946902654868,0.018938053097345132,0.015221238938053097,0.013628318584070797,0.012123893805309734,0.007964601769911504,0.005575221238938053,0.004424778761061947,0.0052212389380530974,0.0038938053097345134,0.0020353982300884955,0.0022123893805309734,0.0022123893805309734,0.01584070796460177,2.0299770056787305,94.85387219453551,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.4835164835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.9776716024734663
